timestamp,voltage_V,current_A,power_W,soc_pct
3.2252,26.4013,0.94225,24.956,68.0
3.2268,26.3950,0.95150,24.863,67.8
3.2296,26.3650,0.94650,25.100,66.7
3.2311,26.3863,0.95900,25.131,67.4
3.2327,26.3900,0.94050,24.669,67.6
3.2343,26.4112,0.94975,25.438,68.4
3.2359,26.3800,0.95275,25.519,67.2
3.2388,26.3738,0.94600,25.569,67.0
3.2404,26.3837,0.94225,25.444,67.3
3.2423,26.3837,0.94050,25.538,67.3
3.2439,26.3900,0.95025,25.388,67.6
3.2455,26.4013,0.94600,25.569,68.0
3.2470,26.4013,0.95025,25.363,68.0
3.2484,26.3863,0.95700,25.312,67.4
3.2499,26.4112,0.95325,25.200,68.4
3.2514,26.3650,0.95275,25.213,66.7
3.2530,26.3863,0.95525,24.812,67.4
3.2544,26.3650,0.94975,25.069,66.7
3.2560,26.3712,0.95650,24.975,66.9
3.2574,26.3800,0.95450,25.019,67.2
3.2590,26.4013,0.96450,25.088,68.0
3.2605,26.3987,0.94900,24.963,67.9
3.2622,26.3800,0.94600,24.938,67.2
3.2637,26.3837,0.96450,25.100,67.3
3.2653,26.3775,0.95150,24.875,67.1
3.2669,26.3712,0.94850,25.219,66.9
3.2685,26.3950,0.94650,25.475,67.8
3.2715,26.4050,0.94425,25.081,68.1
3.2731,26.3863,0.94900,25.106,67.4
3.2747,26.3863,0.95450,25.081,67.4
3.2762,26.3775,0.95275,25.181,67.1
3.2778,26.3987,0.95225,25.088,67.9
3.2793,26.3712,0.95325,25.106,66.9
3.2810,26.4013,0.96200,25.631,68.0
3.2826,26.3775,0.96375,25.231,67.1
3.2855,26.3712,0.96025,25.069,66.9
3.2871,26.3863,0.95100,24.975,67.4
3.2887,26.3800,0.98050,24.963,67.2
3.2915,26.3775,0.94050,25.050,67.1
3.2931,26.4075,0.94600,25.219,68.2
3.2971,26.3863,0.94775,25.488,67.4
3.2987,26.4050,0.94225,25.500,68.1
3.3002,26.4013,0.94175,25.325,68.0
3.3017,26.3775,0.94475,25.281,67.1
3.3032,26.3987,0.93850,25.181,67.9
3.3047,26.3675,0.94300,25.138,66.7
3.3062,26.3863,0.94850,25.488,67.4
3.3077,26.3675,0.94725,25.562,66.7
3.3105,26.3650,0.93800,24.800,66.7
3.3135,26.3712,0.96575,25.081,66.9
3.3151,26.3775,0.95150,25.038,67.1
3.3166,26.3950,0.95400,25.069,67.8
3.3183,26.3950,0.97375,25.150,67.8
3.3199,26.4013,0.97925,25.281,68.0
3.3225,26.4013,0.95900,25.500,68.0
3.3242,26.3925,0.94900,25.531,67.7
3.3257,26.3950,0.95225,25.344,67.8
3.3273,26.3837,0.95400,25.700,67.3
3.3289,26.4075,0.94975,25.363,68.2
3.3305,26.3950,0.96125,25.375,67.8
3.3321,26.4112,0.94775,24.994,68.4
3.3335,26.4262,0.97250,24.913,68.9
3.3351,26.3800,0.96750,24.956,67.2
3.3368,26.3950,0.95225,24.881,67.8
3.3385,26.3650,0.95025,24.988,66.7
3.3401,26.3775,0.94475,24.831,67.1
3.3415,26.3950,0.94975,24.831,67.8
3.3431,26.3800,0.95775,24.894,67.2
3.3446,26.3863,0.94600,24.681,67.4
3.3462,26.3925,0.94300,24.600,67.7
3.3477,26.3925,0.95575,24.812,67.7
3.3493,26.3987,0.95650,24.763,67.9
3.3512,26.3712,0.95025,25.119,66.9
3.3527,26.3900,0.95700,24.850,67.6
3.3542,26.3925,0.95900,24.956,67.7
3.3570,26.3863,0.94300,25.219,67.4
3.3585,26.3738,0.94175,25.794,67.0
3.3600,26.3987,0.92950,25.281,67.9
3.3616,26.3800,0.93925,25.388,67.2
3.3631,26.3863,0.94775,25.775,67.4
3.3660,26.3650,0.94425,25.081,66.7
3.3676,26.3950,0.94900,25.569,67.8
3.3691,26.3900,0.94725,25.250,67.6
3.3707,26.3738,0.94100,25.250,67.0
3.3723,26.3950,0.94900,25.306,67.8
3.3740,26.3775,0.94775,25.150,67.1
3.3755,26.3863,0.97125,25.281,67.4
3.3770,26.4112,0.95400,25.438,68.4
3.3813,26.3900,0.96450,25.025,67.6
3.3829,26.4050,0.94550,25.281,68.1
3.3845,26.3950,0.96700,25.506,67.8
3.3861,26.3775,0.96250,25.438,67.1
3.3878,26.3987,0.96500,24.925,67.9
3.3895,26.3650,0.94350,24.863,66.7
3.3910,26.3863,0.95525,24.963,67.4
3.3926,26.3863,0.95100,25.194,67.4
3.3942,26.3837,0.94775,24.881,67.3
3.3957,26.3987,0.94225,24.794,67.9
3.3972,26.3925,0.94775,24.863,67.7
3.3988,26.3950,0.94650,24.713,67.8
3.4004,26.3738,0.93925,24.738,67.0
3.4020,26.4075,0.94975,25.331,68.2
3.4036,26.4138,0.93850,25.219,68.4
3.4066,26.3950,0.94175,25.981,67.8
3.4080,26.3925,0.93800,24.881,67.7
3.4096,26.3712,0.94175,25.069,66.9
3.4111,26.3950,0.93500,24.731,67.8
3.4127,26.3987,0.95325,24.975,67.9
3.4142,26.3712,0.94650,24.825,66.9
3.4157,26.3675,0.93975,24.938,66.7
3.4172,26.4013,0.94550,25.119,68.0
3.4187,26.3925,0.95900,25.025,67.7
3.4202,26.3900,0.97125,24.825,67.6
3.4230,26.3775,0.96750,25.419,67.1
3.4247,26.3950,0.94175,25.219,67.8
3.4276,26.3800,0.95450,25.744,67.2
3.4295,26.3900,0.94600,25.394,67.6
3.4310,26.3987,0.98600,25.619,67.9
3.4337,26.3987,0.94650,25.825,67.9
3.4366,26.3775,0.94350,25.438,67.1
3.4381,26.3863,0.93975,25.725,67.4
3.4398,26.4112,0.94300,25.425,68.4
3.4413,26.4075,0.94475,25.194,68.2
3.4429,26.3837,0.94600,25.056,67.3
3.4457,26.3925,0.93925,25.281,67.7
3.4473,26.3900,0.94850,25.069,67.6
3.4514,26.3950,0.94550,25.200,67.8
3.4530,26.3950,0.97850,25.069,67.8
3.4547,26.3800,0.98350,25.138,67.2
3.4563,26.3800,0.97050,25.050,67.2
3.4579,26.3800,0.96875,24.881,67.2
3.4596,26.4050,0.95525,24.625,68.1
3.4612,26.4112,0.96075,24.963,68.4
3.4628,26.3837,0.95700,25.150,67.3
3.4643,26.3712,0.96200,24.975,66.9
3.4672,26.3950,0.96375,25.100,67.8
3.4687,26.3950,0.97675,25.050,67.8
3.4702,26.3837,0.96925,24.812,67.3
3.4717,26.3925,0.95775,24.988,67.7
3.4732,26.3837,0.96500,24.925,67.3
3.4747,26.3712,0.95650,24.994,66.9
3.4774,26.3950,0.97550,25.644,67.8
3.4790,26.3950,0.95450,25.263,67.8
3.4806,26.3925,0.95450,26.062,67.7
3.4821,26.4013,0.94975,25.756,68.0
3.4837,26.3675,0.95575,25.875,66.7
3.4851,26.3837,0.95700,25.181,67.3
3.4865,26.3837,0.97600,25.562,67.3
3.4880,26.3738,0.96200,25.569,67.0
3.4907,26.4075,0.95650,25.081,68.2
3.4921,26.3837,0.94550,25.325,67.3
3.4949,26.3987,0.94175,24.925,67.9
3.4966,26.3863,0.94100,25.631,67.4
3.4981,26.3863,0.94475,24.938,67.4
3.4996,26.4050,0.94350,25.550,68.1
3.5010,26.3800,0.94775,24.944,67.2
3.5024,26.3800,0.94175,24.894,67.2
3.5038,26.4138,0.94775,24.825,68.4
3.5053,26.3738,0.95525,24.963,67.0
3.5067,26.3738,0.94600,24.812,67.0
3.5087,26.3900,0.94100,25.375,67.6
3.5102,26.3863,0.93500,25.388,67.4
3.5117,26.3738,0.94775,25.019,67.0
3.5132,26.3675,0.95150,25.713,66.7
3.5147,26.3675,0.94350,24.812,66.7
3.5174,26.3863,0.96575,25.275,67.4
3.5189,26.3950,0.96750,24.994,67.8
3.5204,26.3950,0.94050,24.831,67.8
3.5219,26.3925,0.94975,25.550,67.7
3.5246,26.3837,0.95225,25.006,67.3
3.5260,26.3712,0.96200,25.106,66.9
3.5274,26.3837,0.94975,25.056,67.3
3.5291,26.3950,0.95950,24.938,67.8
3.5306,26.3837,0.95400,25.069,67.3
3.5322,26.3900,0.94775,24.800,67.6
3.5337,26.4138,0.95025,24.988,68.4
3.5353,26.3837,0.95025,24.956,67.3
3.5370,26.3775,0.93975,24.650,67.1
3.5387,26.3950,0.94900,25.663,67.8
3.5403,26.3738,0.94350,25.231,67.0
3.5419,26.3925,0.93850,25.006,67.7
3.5435,26.3950,0.96250,24.938,67.8
3.5450,26.3863,0.93125,25.244,67.4
3.5470,26.3800,0.96500,25.025,67.2
3.5485,26.4075,0.95650,24.794,68.2
3.5511,26.3800,0.96375,25.194,67.2
3.5528,26.3863,0.94175,24.925,67.4
3.5544,26.3837,0.94225,24.881,67.3
3.5560,26.3800,0.95150,25.006,67.2
3.5576,26.3650,0.94100,24.794,66.7
3.5592,26.3900,0.94300,24.750,67.6
3.5608,26.3900,0.94475,24.975,67.6
3.5623,26.3775,0.94100,25.038,67.1
3.5640,26.3712,0.95775,24.944,66.9
3.5655,26.4050,0.94350,24.738,68.1
3.5671,26.3738,0.94725,25.250,67.0
3.5688,26.3925,0.95775,25.500,67.7
3.5704,26.3800,0.94100,25.019,67.2
3.5720,26.3675,0.95150,25.056,66.7
3.5735,26.3837,0.94600,25.169,67.3
3.5751,26.3588,0.98100,25.069,66.4
3.5768,26.3863,0.96750,24.994,67.4
3.5784,26.3900,0.96075,24.863,67.6
3.5800,26.3675,0.96075,25.019,66.7
3.5814,26.3950,0.96625,25.081,67.8
3.5829,26.3900,0.95775,25.056,67.6
3.5845,26.3712,0.97175,24.925,66.9
3.5872,26.3950,0.94225,24.812,67.8
3.5887,26.3950,0.96250,25.419,67.8
3.5902,26.3837,0.96075,25.275,67.3
3.5917,26.3900,0.96450,25.250,67.6
3.5932,26.3675,0.96825,24.763,66.7
3.5947,26.4262,0.96075,24.831,68.9
3.5974,26.3925,0.96500,24.994,67.7
3.6002,26.3863,0.94050,25.181,67.4
3.6017,26.3775,0.94600,25.825,67.1
3.6032,26.3738,0.94775,25.375,67.0
3.6047,26.4013,0.94475,25.469,68.0
3.6062,26.3987,0.94225,25.250,67.9
3.6077,26.4138,0.93925,25.200,68.4
3.6091,26.3863,0.94425,25.731,67.4
3.6107,26.3400,0.94175,25.375,65.7
3.6134,26.3738,0.95100,25.038,67.0
3.6148,26.3650,0.93925,24.850,66.7
3.6175,26.3987,0.97375,25.325,67.9
3.6190,26.3775,0.95325,25.088,67.1
3.6205,26.3775,0.93625,25.213,67.1
3.6223,26.3900,0.94775,25.150,67.6
3.6239,26.3925,0.95775,25.694,67.7
3.6253,26.3650,0.95025,25.681,66.7
3.6268,26.3987,0.94775,25.131,67.9
3.6283,26.3987,0.94725,25.025,67.9
3.6297,26.3712,0.95025,25.312,66.9
3.6311,26.4013,0.96625,25.081,68.0
3.6327,26.3800,0.95400,24.963,67.2
3.6355,26.3738,0.95325,24.913,67.0
3.6370,26.3837,0.95150,24.850,67.3
3.6386,26.3712,0.95325,25.006,66.9
3.6403,26.3863,0.94650,24.794,67.4
3.6419,26.3463,0.94175,25.475,66.0
3.6435,26.3950,0.94425,24.688,67.8
3.6450,26.3837,0.94350,25.613,67.3
3.6482,26.3863,0.94550,25.263,67.4
3.6499,26.3800,0.93625,24.763,67.2
3.6514,26.3775,0.94550,24.938,67.1
3.6530,26.3950,0.94475,24.944,67.8
3.6546,26.3800,0.93550,25.219,67.2
3.6576,26.3900,0.94650,24.719,67.6
3.6591,26.3837,0.95525,24.812,67.3
3.6607,26.3588,0.95275,24.913,66.4
3.6622,26.3837,0.96025,24.994,67.3
3.6650,26.3837,0.93750,24.975,67.3
3.6692,26.3775,0.96075,25.438,67.1
3.6708,26.3738,0.93500,25.163,67.0
3.6724,26.3987,0.94900,25.194,67.9
3.6740,26.4050,0.97175,25.150,68.1
3.6757,26.3650,0.97300,25.263,66.7
3.6774,26.3900,0.95700,25.150,67.6
3.6790,26.3950,0.95150,24.956,67.8
3.6817,26.3900,0.96825,24.944,67.6
3.6833,26.3837,0.94550,25.088,67.3
3.6848,26.3650,0.97675,24.881,66.7
3.6863,26.4075,0.94850,25.244,68.2
3.6879,26.3987,0.95100,25.838,67.9
3.6895,26.3900,0.95100,25.631,67.6
3.6909,26.3925,0.95225,25.644,67.7
3.6925,26.3837,0.94775,24.850,67.3
3.6953,26.3925,0.95025,24.994,67.7
3.6969,26.3800,0.94475,25.081,67.2
3.6985,26.3738,0.95400,24.738,67.0
3.7000,26.4138,0.93800,24.669,68.4
3.7017,26.3900,0.95825,25.219,67.6
3.7033,26.3738,0.94100,24.688,67.0
3.7049,26.3650,0.94175,25.581,66.7
3.7065,26.3837,0.94600,25.069,67.3
3.7081,26.3950,0.94650,25.475,67.8
3.7097,26.4013,0.94350,25.331,68.0
3.7113,26.3950,0.95275,25.281,67.8
3.7128,26.3800,0.94225,25.419,67.2
3.7143,26.3800,0.94350,25.163,67.2
3.7160,26.3775,0.95525,25.312,67.1
3.7188,26.3837,0.96200,25.744,67.3
3.7205,26.3712,0.93975,25.469,66.9
3.7220,26.3738,0.94900,25.981,67.0
3.7236,26.3775,0.95025,25.006,67.1
3.7252,26.3738,0.94725,25.138,67.0
3.7268,26.3863,0.94975,25.131,67.4
3.7299,26.3800,0.96450,25.331,67.2
3.7315,26.3775,0.95825,24.994,67.1
3.7330,26.3800,0.95150,25.019,67.2
3.7345,26.3987,0.94475,24.769,67.9
3.7361,26.4013,0.95025,24.994,68.0
3.7376,26.4175,0.94650,24.994,68.6
3.7391,26.3800,0.95575,24.906,67.2
3.7405,26.3738,0.94600,24.844,67.0
3.7420,26.3925,0.95100,24.906,67.7
3.7436,26.3863,0.94725,24.944,67.4
3.7452,26.3837,0.94475,25.506,67.3
3.7467,26.3837,0.94425,24.938,67.3
3.7483,26.4013,0.93750,25.456,68.0
3.7498,26.3925,0.93975,24.688,67.7
3.7513,26.3837,0.95450,24.975,67.3
3.7530,26.3837,0.94550,24.844,67.3
3.7546,26.4013,0.94225,25.131,68.0
3.7562,26.4112,0.94475,24.681,68.4
3.7578,26.3613,0.94300,24.925,66.5
3.7595,26.4013,0.94475,24.831,68.0
3.7610,26.3775,0.94775,24.800,67.1
3.7639,26.3738,0.96125,24.794,67.0
3.7654,26.3900,0.96250,24.963,67.6
3.7670,26.3775,0.96250,25.331,67.1
3.7686,26.3800,0.96125,24.994,67.2
3.7702,26.3800,0.94475,24.513,67.2
3.7718,26.3613,0.95150,24.963,66.5
3.7735,26.4013,0.94775,24.881,68.0
3.7751,26.4050,0.95150,25.562,68.1
3.7766,26.3863,0.94650,24.944,67.4
3.7782,26.3925,0.94050,25.444,67.7
3.7797,26.3837,0.95100,25.163,67.3
3.7825,26.3712,0.94350,24.800,66.9
3.7843,26.3837,0.94050,24.750,67.3
3.7872,26.3650,0.95400,24.988,66.7
3.7888,26.3712,0.96625,25.200,66.9
3.7902,26.3900,0.95525,25.056,67.6
3.7918,26.3775,0.98400,25.038,67.1
3.7934,26.3900,0.99275,25.506,67.6
3.7950,26.3775,0.95900,25.219,67.1
3.7975,26.3588,0.93975,24.619,66.4
3.7991,26.3863,0.93925,24.738,67.4
3.8007,26.3738,0.94650,25.150,67.0
3.8024,26.3925,0.94775,24.850,67.7
3.8040,26.3650,0.94550,25.731,66.7
3.8056,26.4050,0.94900,25.294,68.1
3.8072,26.3900,0.94175,25.244,67.6
3.8087,26.3800,0.94225,25.181,67.2
3.8103,26.3900,0.94300,25.169,67.6
3.8118,26.4013,0.96325,25.056,68.0
3.8135,26.3800,0.96700,24.994,67.2
3.8150,26.3987,0.97925,25.038,67.9
3.8165,26.3712,0.94550,25.138,66.9
3.8181,26.3712,0.95950,25.150,66.9
3.8198,26.3950,0.96450,24.975,67.8
3.8215,26.3925,0.97175,25.231,67.7
3.8231,26.3800,0.96625,25.231,67.2
3.8260,26.4238,0.94350,25.394,68.8
3.8275,26.3900,0.94650,25.356,67.6
3.8290,26.4013,0.95100,24.994,68.0
3.8306,26.3925,0.96250,25.194,67.7
3.8321,26.3863,0.93800,24.875,67.4
3.8338,26.3863,0.93750,24.850,67.4
3.8354,26.3775,0.93050,25.900,67.1
3.8369,26.4075,0.93800,24.812,68.2
3.8388,26.3950,0.94350,25.244,67.8
3.8404,26.3987,0.95900,24.906,67.9
3.8419,26.3775,0.94975,24.944,67.1
3.8435,26.4050,0.97250,25.050,68.1
3.8451,26.3950,0.95575,24.894,67.8
3.8467,26.4013,0.95325,25.119,68.0
3.8482,26.3900,0.95100,24.850,67.6
3.8497,26.3588,0.95150,24.975,66.4
3.8512,26.3738,0.97300,25.181,67.0
3.8527,26.3738,0.96200,24.906,67.0
3.8543,26.3863,0.96875,24.988,67.4
3.8560,26.4075,0.97675,24.956,68.2
3.8576,26.3837,0.97000,24.988,67.3
3.8592,26.3900,0.95700,25.163,67.6
3.8607,26.3950,0.94775,25.138,67.8
3.8622,26.3712,0.93925,25.356,66.9
3.8640,26.3775,0.94775,25.306,67.1
3.8655,26.4075,0.94475,25.250,68.2
3.8671,26.3950,0.94975,25.731,67.8
3.8687,26.4050,0.94900,25.375,68.1
3.8703,26.3800,0.93375,25.106,67.2
3.8719,26.4013,0.97800,25.169,68.0
3.8735,26.3900,0.97550,25.250,67.6
3.8750,26.3800,0.97800,25.106,67.2
3.8766,26.3837,0.96825,24.875,67.3
3.8794,26.3837,0.98350,25.263,67.3
3.8810,26.3863,0.97375,24.844,67.4
3.8826,26.3800,0.95025,24.963,67.2
3.8842,26.4075,0.96450,25.006,68.2
3.8871,26.3987,0.96200,24.975,67.9
3.8887,26.3925,0.98225,25.038,67.7
3.8904,26.3738,0.96700,24.850,67.0
3.8922,26.3925,0.94100,25.106,67.7
3.8937,26.3837,0.96875,25.050,67.3
3.8952,26.3800,0.94100,25.725,67.2
3.8967,26.3863,0.95950,25.694,67.4
3.8982,26.3900,0.94975,25.906,67.6
3.8998,26.4050,0.96125,25.756,68.1
3.9014,26.3650,0.94650,25.263,66.7
3.9042,26.3775,0.93800,24.944,67.1
3.9057,26.3950,0.95150,24.956,67.8
3.9072,26.4075,0.94650,24.938,68.2
3.9088,26.3950,0.94175,24.769,67.8
3.9117,26.3863,0.93750,25.388,67.4
3.9145,26.3775,0.95700,25.100,67.1
3.9161,26.3837,0.94725,25.019,67.3
3.9177,26.3925,0.95450,24.963,67.7
3.9192,26.3925,0.94975,24.781,67.7
3.9207,26.3800,0.94550,25.081,67.2
3.9223,26.3775,0.95400,24.975,67.1
3.9239,26.3712,0.95950,25.038,66.9
3.9255,26.3738,0.95575,25.131,67.0
3.9270,26.3775,0.96025,25.025,67.1
3.9297,26.3837,0.95450,25.619,67.3
3.9313,26.3900,0.95025,25.488,67.6
3.9328,26.4112,0.94225,25.950,68.4
3.9345,26.3987,0.94650,25.700,67.9
3.9361,26.3987,0.94350,25.194,67.9
3.9377,26.3712,0.93975,25.312,66.9
3.9393,26.3925,0.94600,25.119,67.7
3.9410,26.3738,0.95950,24.938,67.0
3.9425,26.3738,0.96250,25.150,67.0
3.9441,26.4300,0.96875,24.863,69.0
3.9470,26.3837,0.95225,24.769,67.3
3.9486,26.3837,0.96500,25.006,67.3
3.9501,26.3800,0.96075,25.050,67.2
3.9517,26.4013,0.96625,25.194,68.0
3.9532,26.3588,0.96125,24.975,66.4
3.9547,26.3863,0.95650,24.994,67.4
3.9562,26.3837,0.94900,25.281,67.3
3.9577,26.3900,0.96200,25.244,67.6
3.9592,26.3925,0.93925,25.312,67.7
3.9608,26.4075,0.94775,24.831,68.2
3.9648,26.3837,0.94225,24.875,67.3
3.9663,26.3775,0.94650,24.975,67.1
3.9679,26.4075,0.95400,24.881,68.2
3.9695,26.3863,0.94225,24.681,67.4
3.9711,26.3900,0.94425,25.644,67.6
3.9728,26.3987,0.94900,25.675,67.9
3.9745,26.3925,0.94650,25.231,67.7
3.9760,26.4050,0.95225,25.169,68.1
3.9775,26.3800,0.95275,25.200,67.2
3.9792,26.4075,0.96825,25.281,68.2
3.9808,26.3837,0.96875,25.213,67.3
3.9825,26.3588,0.95575,24.863,66.4
3.9840,26.3900,0.95575,25.169,67.6
3.9856,26.4262,0.95025,25.006,68.9
3.9871,26.3837,0.95150,24.994,67.3
3.9887,26.3800,0.95575,24.963,67.2
3.9904,26.3775,0.96125,24.881,67.1
3.9932,26.3775,0.95225,25.150,67.1
3.9948,26.3463,0.94775,25.025,66.0
3.9964,26.3987,0.94300,25.081,67.9
3.9980,26.3950,0.93550,25.788,67.8
3.9995,26.3800,0.94650,25.356,67.2
4.0013,26.3775,0.94525,25.363,67.1
4.0030,26.3950,0.93975,24.944,67.8
4.0044,26.3837,0.93550,25.200,67.3
4.0060,26.3950,0.94900,25.294,67.8
4.0074,26.3900,0.93925,25.375,67.6
4.0089,26.3775,0.93375,25.138,67.1
4.0105,26.3837,0.93800,25.219,67.3
4.0120,26.4050,0.93625,25.181,68.1
4.0148,26.3837,0.94475,25.263,67.3
4.0165,26.3837,0.94425,25.325,67.3
4.0181,26.3950,0.94350,24.975,67.8
4.0197,26.4175,0.96250,24.812,68.6
4.0213,26.3863,0.98050,25.119,67.4
4.0230,26.3775,0.94475,25.106,67.1
4.0246,26.4050,0.94175,24.963,68.1
4.0262,26.3800,0.95150,25.363,67.2
4.0277,26.3950,0.95025,25.363,67.8
4.0295,26.3987,0.94775,25.444,67.9
4.0323,26.3863,0.94775,24.800,67.4
4.0352,26.3925,0.94475,25.069,67.7
4.0367,26.3863,0.95100,24.944,67.4
4.0384,26.3925,0.95525,25.019,67.7
4.0400,26.3500,0.94550,24.794,66.1
4.0428,26.3837,0.96075,25.056,67.3
4.0445,26.3900,0.94725,24.906,67.6
4.0473,26.3900,0.94550,24.700,67.6
4.0501,26.3987,0.94850,24.944,67.9
4.0530,26.3800,0.95100,24.794,67.2
4.0548,26.3738,0.95650,25.456,67.0
4.0565,26.3775,0.94225,24.906,67.1
4.0580,26.3738,0.96075,24.800,67.0
4.0596,26.3837,0.95400,24.731,67.3
4.0624,26.3675,0.95100,25.344,66.7
4.0640,26.3800,0.94600,25.306,67.2
4.0655,26.3925,0.93800,25.275,67.7
4.0670,26.3900,0.94600,25.775,67.6
4.0685,26.3925,0.94475,25.531,67.7
4.0700,26.4112,0.93750,24.763,68.4
4.0716,26.3775,0.94775,24.938,67.1
4.0731,26.3775,0.94300,25.088,67.1
4.0748,26.3775,0.93750,25.356,67.1
4.0763,26.3775,0.94975,25.506,67.1
4.0779,26.3900,0.94850,25.581,67.6
4.0797,26.3775,0.94850,25.100,67.1
4.0813,26.3950,0.95950,25.050,67.8
4.0828,26.3712,0.96075,24.944,66.9
4.0844,26.3863,0.97050,25.006,67.4
4.0872,26.3925,0.94100,25.231,67.7
4.0888,26.4013,0.94550,24.938,68.0
4.0905,26.3863,0.94775,25.056,67.4
4.0921,26.3950,0.95575,25.231,67.8
4.0949,26.3987,0.94300,24.825,67.9
4.0965,26.3775,0.94350,25.138,67.1
4.0979,26.4013,0.94975,25.081,68.0
4.0995,26.3925,0.95150,24.913,67.7
4.1011,26.3950,0.96875,25.469,67.8
4.1027,26.3837,0.96200,25.088,67.3
4.1043,26.3613,0.96700,25.312,66.5
4.1059,26.3863,0.95950,24.913,67.4
4.1075,26.3900,0.94350,24.800,67.6
4.1091,26.3900,0.94050,24.875,67.6
4.1108,26.3775,0.94300,24.944,67.1
4.1123,26.3650,0.94225,25.363,66.7
4.1140,26.3738,0.94650,25.331,67.0
4.1155,26.3987,0.94550,25.281,67.9
4.1171,26.3900,0.94550,25.231,67.6
4.1186,26.3837,0.94550,25.194,67.3
4.1202,26.3738,0.93500,24.988,67.0
4.1217,26.3775,0.94350,25.131,67.1
4.1232,26.3775,0.94175,25.344,67.1
4.1260,26.3837,0.93750,24.925,67.3
4.1275,26.3613,0.94900,25.081,66.5
4.1290,26.3900,0.94650,24.963,67.6
4.1305,26.3900,0.95575,24.913,67.6
4.1320,26.3588,0.96325,24.906,66.4
4.1337,26.3738,0.96750,25.056,67.0
4.1352,26.4112,0.95825,24.850,68.4
4.1368,26.3900,0.96500,24.963,67.6
4.1385,26.3775,0.96750,25.088,67.1
4.1400,26.3950,0.96825,25.006,67.8
4.1417,26.3863,0.95700,24.925,67.4
4.1445,26.3500,0.96700,24.738,66.1
4.1460,26.3863,0.95225,24.831,67.4
4.1479,26.4013,0.94600,25.069,68.0
4.1495,26.3837,0.94775,24.906,67.3
4.1510,26.3613,0.95025,25.169,66.5
4.1525,26.4013,0.95900,25.312,68.0
4.1541,26.3738,0.96625,25.812,67.0
4.1570,26.3987,0.96125,24.956,67.9
4.1586,26.3738,0.95575,24.825,67.0
4.1614,26.3863,0.96875,25.213,67.4
4.1631,26.3925,0.94900,25.312,67.7
4.1647,26.3800,0.98100,25.119,67.2
4.1663,26.4075,0.94425,25.425,68.2
4.1678,26.3900,0.96575,25.550,67.6
4.1694,26.3738,0.95525,25.631,67.0
4.1709,26.3987,0.94300,25.500,67.9
4.1724,26.3987,0.95150,25.163,67.9
4.1739,26.4013,0.94425,25.388,68.0
4.1755,26.3775,0.95575,25.631,67.1
4.1770,26.3925,0.95700,25.600,67.7
4.1787,26.3675,0.94600,25.331,66.7
4.1802,26.3837,0.95700,25.219,67.3
4.1817,26.3950,0.95025,25.356,67.8
4.1832,26.3712,0.97975,25.763,66.9
4.1847,26.3775,0.94900,25.312,67.1
4.1863,26.4050,0.97800,25.069,68.1
4.1879,26.3562,0.94900,25.550,66.3
4.1895,26.3863,0.98400,25.119,67.4
4.1923,26.3987,0.95525,25.394,67.9
4.1939,26.3775,0.94050,25.694,67.1
4.1955,26.3800,0.94300,25.619,67.2
4.1983,26.3950,0.95325,24.988,67.8
4.1998,26.3837,0.95150,25.181,67.3
4.2014,26.3925,0.98050,25.106,67.7
4.2030,26.3613,0.96025,25.425,66.5
4.2046,26.4013,0.97300,25.631,68.0
4.2061,26.3738,0.98850,25.919,67.0
4.2077,26.3650,0.97800,25.056,66.7
4.2116,26.3987,0.98525,25.619,67.9
4.2131,26.3775,0.94975,25.394,67.1
4.2160,26.4075,0.95225,25.631,68.2
4.2177,26.4013,0.96125,25.531,68.0
4.2192,26.3900,0.95150,25.231,67.6
4.2207,26.3900,0.94300,25.519,67.6
4.2222,26.3775,0.94975,25.613,67.1
4.2249,26.3837,0.95525,25.469,67.3
4.2265,26.3800,0.95525,25.181,67.2
4.2305,26.3712,0.96625,25.231,66.9
4.2321,26.3987,0.95325,25.562,67.9
4.2337,26.3837,0.94775,25.631,67.3
4.2353,26.4138,0.94600,25.406,68.4
4.2382,26.3712,0.94900,25.744,66.9
4.2398,26.3775,0.95700,25.081,67.1
4.2414,26.3925,0.94100,25.475,67.7
4.2430,26.4013,0.95450,25.488,68.0
4.2445,26.4075,0.94225,25.538,68.2
4.2475,26.3837,0.94650,25.356,67.3
4.2490,26.3900,0.94300,25.375,67.6
4.2506,26.3950,0.94725,25.363,67.8
4.2522,26.3712,0.94350,25.131,66.9
4.2538,26.4075,0.94425,25.163,68.2
4.2555,26.3837,0.98525,25.088,67.3
4.2571,26.3863,0.96375,24.850,67.4
4.2587,26.3675,0.95450,25.069,66.7
4.2615,26.3950,0.94725,25.331,67.8
4.2630,26.3863,0.94300,26.069,67.4
4.2646,26.3675,0.95225,25.275,66.7
4.2675,26.3925,0.97125,25.219,67.7
4.2691,26.3613,0.95775,24.944,66.5
4.2708,26.3738,0.95525,25.081,67.0
4.2724,26.3738,0.95275,25.025,67.0
4.2739,26.3775,0.95775,25.131,67.1
4.2755,26.3800,0.97300,25.438,67.2
4.2770,26.3837,0.96200,25.250,67.3
4.2785,26.3925,0.96450,25.213,67.7
4.2801,26.3987,0.95900,25.394,67.9
4.2817,26.3738,0.95950,25.388,67.0
4.2832,26.3925,0.95575,25.150,67.7
4.2847,26.3925,0.95275,25.531,67.7
