timestamp,voltage_V,current_A,power_W,soc_pct
0.4214,26.3837,0.95100,25.344,67.3
0.4228,26.3800,0.94475,25.363,67.2
0.4256,26.3837,0.94900,25.069,67.3
0.4284,26.3800,0.94550,24.975,67.2
0.4299,26.3837,0.95575,24.963,67.3
0.4327,26.3650,0.95700,25.119,66.7
0.4354,26.3863,0.97675,25.869,67.4
0.4369,26.3712,0.94550,25.619,66.9
0.4384,26.3950,0.95100,25.194,67.8
0.4398,26.4013,0.94900,25.150,68.0
0.4414,26.3613,0.95825,25.312,66.5
0.4428,26.3675,0.95775,25.250,66.7
0.4444,26.3738,0.96825,25.331,67.0
0.4462,26.4050,0.97000,25.663,68.1
0.4478,26.3837,0.97675,25.150,67.3
0.4494,26.3863,0.95450,24.975,67.4
0.4509,26.3950,0.94900,25.050,67.8
0.4524,26.3925,0.94225,24.781,67.7
0.4539,26.3800,0.95150,25.006,67.2
0.4554,26.3800,0.95025,24.800,67.2
0.4581,26.3950,0.94550,25.050,67.8
0.4596,26.4112,0.94550,25.019,68.4
0.4611,26.3712,0.95225,25.600,66.9
0.4639,26.4013,0.95025,25.562,68.0
0.4656,26.3925,0.94975,25.812,67.7
0.4671,26.3837,0.94350,24.863,67.3
0.4687,26.3800,0.94550,24.994,67.2
0.4702,26.3800,0.94600,25.181,67.2
0.4719,26.4138,0.94225,24.831,68.4
0.4735,26.3863,0.94350,24.738,67.4
0.4751,26.4013,0.95025,24.894,68.0
0.4768,26.3900,0.95525,24.863,67.6
0.4784,26.3900,0.95150,25.119,67.6
0.4815,26.3925,0.96075,24.812,67.7
0.4844,26.3900,0.98100,25.312,67.6
0.4860,26.3775,0.95150,25.106,67.1
0.4876,26.3950,0.95825,25.138,67.8
0.4892,26.3837,0.94775,24.800,67.3
0.4907,26.3950,0.96025,25.100,67.8
0.4924,26.3800,0.95225,25.675,67.2
0.4939,26.4013,0.95150,24.938,68.0
0.4954,26.4075,0.94175,24.850,68.2
0.4969,26.3837,0.94300,25.038,67.3
0.4984,26.4013,0.94975,24.994,68.0
0.5011,26.3837,0.95100,24.925,67.3
0.5026,26.3863,0.94975,24.738,67.4
0.5041,26.4013,0.97850,24.988,68.0
0.5056,26.3863,0.96750,24.963,67.4
0.5071,26.4050,0.93925,25.200,68.1
0.5086,26.4325,0.93800,25.181,69.1
0.5105,26.3800,0.93425,25.088,67.2
0.5119,26.4075,0.94050,26.044,68.2
0.5134,26.4075,0.94650,25.419,68.2
0.5149,26.3837,0.94100,24.831,67.3
0.5166,26.4050,0.94550,25.419,68.1
0.5194,26.3900,0.94100,25.588,67.6
0.5209,26.4175,0.95150,24.938,68.6
0.5224,26.3675,0.94425,24.794,66.7
0.5238,26.3800,0.94850,24.975,67.2
0.5254,26.3863,0.95225,24.913,67.4
0.5268,26.3950,0.94775,24.988,67.8
0.5284,26.4013,0.94600,25.106,68.0
0.5299,26.3863,0.95275,25.194,67.4
0.5314,26.3900,0.94425,24.731,67.6
0.5329,26.3925,0.93750,24.894,67.7
0.5345,26.3987,0.95150,25.181,67.9
0.5359,26.3837,0.95325,25.056,67.3
0.5374,26.3800,0.95900,25.275,67.2
0.5388,26.3675,0.96075,25.038,66.7
0.5403,26.3950,0.96875,25.100,67.8
0.5418,26.3900,0.95825,25.775,67.6
0.5433,26.3900,0.94775,25.363,67.6
0.5460,26.3712,0.94350,24.731,66.9
0.5477,26.3900,0.94600,24.825,67.6
0.5491,26.3738,0.94975,25.150,67.0
0.5506,26.3837,0.94975,24.863,67.3
0.5534,26.3863,0.95825,24.975,67.4
0.5548,26.3800,0.94975,24.800,67.2
0.5563,26.3900,0.95700,24.894,67.6
0.5577,26.3438,0.95900,24.994,65.9
0.5591,26.3925,0.96375,24.831,67.7
0.5606,26.3987,0.95950,24.763,67.9
0.5621,26.4050,0.95950,25.131,68.1
0.5644,26.3863,0.94850,24.894,67.4
0.5659,26.3900,0.95100,25.119,67.6
0.5674,26.3800,0.94100,24.825,67.2
0.5688,26.3837,0.94475,24.606,67.3
0.5704,26.4050,0.94425,25.025,68.1
0.5719,26.3837,0.94725,24.906,67.3
0.5734,26.3925,0.94900,24.925,67.7
0.5748,26.3712,0.99100,25.138,66.9
0.5764,26.3613,0.97050,25.250,66.5
0.5791,26.3863,0.94425,25.331,67.4
0.5819,26.3837,0.94350,24.963,67.3
0.5836,26.3775,0.95575,24.975,67.1
0.5851,26.4013,0.96025,25.263,68.0
0.5866,26.3650,0.96925,25.500,66.7
0.5881,26.3837,0.97975,25.531,67.3
0.5896,26.3900,0.97600,25.244,67.6
0.5912,26.3675,0.94900,25.213,66.7
0.5929,26.3863,0.95950,25.131,67.4
0.5944,26.3987,0.94225,25.675,67.9
0.5958,26.3863,0.95025,24.844,67.4
0.5974,26.3950,0.94900,24.881,67.8
0.5988,26.3800,0.94775,25.131,67.2
0.6004,26.3675,0.94775,24.956,66.7
0.6031,26.3775,0.94850,25.025,67.1
0.6047,26.3800,0.95575,24.769,67.2
0.6062,26.4013,0.95025,24.844,68.0
0.6091,26.3950,0.93625,25.019,67.8
0.6106,26.3925,0.94050,24.769,67.7
0.6122,26.3925,0.96325,25.025,67.7
0.6141,26.3738,0.94175,24.906,67.0
0.6160,26.4262,0.94975,24.963,68.9
0.6181,26.3712,0.94225,24.881,66.9
0.6229,26.4112,0.93425,24.938,68.4
0.6245,26.3900,0.95900,25.056,67.6
0.6274,26.3950,0.95525,24.688,67.8
0.6291,26.3800,0.96125,25.331,67.2
0.6322,26.3950,0.94100,24.719,67.8
0.6340,26.3987,0.95150,24.812,67.9
0.6356,26.3925,0.96325,25.363,67.7
0.6372,26.3950,0.95525,25.263,67.8
0.6386,26.3863,0.95400,24.963,67.4
0.6400,26.3800,0.95650,25.025,67.2
0.6413,26.3775,0.98600,25.244,67.1
0.6427,26.3800,0.96625,25.444,67.2
0.6441,26.3987,0.94725,25.844,67.9
0.6455,26.4050,0.95275,25.100,68.1
0.6485,26.3800,0.95525,24.881,67.2
0.6501,26.3950,0.95700,24.844,67.8
0.6529,26.4013,0.97725,25.019,68.0
0.6544,26.3863,0.96450,24.875,67.4
0.6558,26.3837,0.96450,24.894,67.3
0.6574,26.3800,0.95525,25.181,67.2
0.6588,26.3837,0.95900,24.881,67.3
0.6603,26.3837,0.96250,24.863,67.3
0.6618,26.3738,0.95950,25.050,67.0
0.6634,26.3800,0.96325,24.781,67.2
0.6661,26.3950,0.94725,25.419,67.8
0.6676,26.3800,0.98600,25.438,67.2
0.6691,26.3900,0.95700,25.763,67.6
0.6708,26.3925,0.96075,25.675,67.7
0.6723,26.4050,0.95825,25.569,68.1
0.6738,26.3900,0.96125,25.844,67.6
0.6752,26.3863,0.96625,25.312,67.4
0.6766,26.3837,0.96575,25.263,67.3
0.6781,26.3800,0.95450,25.438,67.2
0.6796,26.3837,0.98175,25.469,67.3
0.6811,26.3775,0.96825,25.213,67.1
0.6826,26.3925,0.97600,25.363,67.7
0.6842,26.3863,0.99575,25.531,67.4
0.6856,26.3925,0.95900,25.356,67.7
0.6871,26.3650,0.98725,25.744,66.7
0.6885,26.3863,0.97175,25.700,67.4
0.6901,26.3987,0.95100,24.875,67.9
0.6916,26.3775,0.94350,25.006,67.1
0.6931,26.4050,0.95025,25.100,68.1
0.6946,26.4013,0.95525,25.375,68.0
0.6977,26.3900,0.95575,25.088,67.6
0.6994,26.3775,0.95275,25.475,67.1
0.7009,26.4050,0.94900,25.731,68.1
0.7037,26.3650,0.95700,24.956,66.7
0.7052,26.3863,0.94725,24.863,67.4
0.7067,26.3800,0.95275,24.769,67.2
0.7096,26.3800,0.94975,25.250,67.2
0.7112,26.3775,0.94425,25.106,67.1
0.7142,26.3863,0.96450,25.425,67.4
0.7157,26.4138,0.94425,25.600,68.4
0.7173,26.3863,0.94425,25.344,67.4
0.7203,26.3863,0.94550,25.150,67.4
0.7219,26.4050,0.93300,24.750,68.1
0.7250,26.3900,0.94650,25.581,67.6
0.7266,26.3613,0.94175,25.250,66.5
0.7281,26.3775,0.93625,24.975,67.1
0.7297,26.4050,0.94550,25.150,68.1
0.7314,26.3925,0.97800,25.356,67.7
0.7330,26.3837,0.97375,25.500,67.3
0.7345,26.3738,0.98050,25.456,67.0
0.7360,26.3712,0.99525,25.444,66.9
0.7390,26.3863,0.98975,25.644,67.4
0.7431,26.3863,0.96925,25.194,67.4
0.7459,26.3775,0.98350,25.438,67.1
0.7475,26.3863,0.97850,25.312,67.4
0.7490,26.3775,0.97125,25.506,67.1
0.7519,26.3863,0.95450,25.244,67.4
0.7536,26.3712,0.94650,25.275,66.9
0.7551,26.3712,0.94100,25.550,66.9
0.7567,26.3925,0.94100,24.881,67.7
0.7596,26.3800,0.96125,24.850,67.2
0.7612,26.3613,0.94725,24.994,66.5
0.7628,26.4075,0.94775,24.906,68.2
0.7670,26.3950,0.95400,25.069,67.8
0.7686,26.3900,0.94775,24.894,67.6
0.7703,26.3738,0.94225,24.894,67.0
0.7719,26.3800,0.93675,24.812,67.2
0.7735,26.3712,0.94300,25.006,66.9
0.7753,26.3950,0.96375,25.006,67.8
0.7772,26.4050,0.94175,24.906,68.1
0.7787,26.3863,0.95575,25.181,67.4
0.7802,26.3613,0.94650,24.844,66.5
0.7818,26.3775,0.94225,24.769,67.1
0.7836,26.3950,0.95025,25.056,67.8
0.7852,26.3675,0.95825,24.994,66.7
0.7867,26.3837,0.94725,25.169,67.3
0.7882,26.3800,0.95700,25.081,67.2
0.7899,26.3837,0.95275,25.100,67.3
0.7915,26.3800,0.97050,25.569,67.2
0.7931,26.3987,0.96325,25.756,67.9
0.7959,26.4050,0.95400,25.588,68.1
0.7975,26.3900,0.94775,25.681,67.6
0.7990,26.3987,0.94600,25.488,67.9
0.8005,26.3863,0.94050,25.356,67.4
0.8020,26.3987,0.93800,25.281,67.9
0.8036,26.3800,0.94775,25.675,67.2
0.8052,26.3863,0.94100,25.500,67.4
0.8068,26.3738,0.94175,25.363,67.0
0.8084,26.3738,0.94650,24.600,67.0
0.8100,26.4262,0.93500,24.544,68.9
0.8117,26.4013,0.94550,24.963,68.0
0.8132,26.3925,0.93925,24.713,67.7
0.8161,26.3863,0.94225,24.906,67.4
0.8177,26.3775,0.94725,25.038,67.1
0.8193,26.4175,0.95150,24.881,68.6
0.8208,26.4112,0.96325,24.925,68.4
0.8224,26.3987,0.94900,25.006,67.9
0.8239,26.3950,0.95825,24.894,67.8
0.8255,26.3863,0.96125,25.088,67.4
0.8272,26.3837,0.94850,24.938,67.3
0.8288,26.4013,0.94975,25.181,68.0
0.8304,26.4200,0.94550,25.356,68.7
0.8319,26.3837,0.93750,24.650,67.3
0.8334,26.4050,0.95525,25.756,68.1
0.8350,26.3863,0.95225,25.056,67.4
0.8364,26.4200,0.94900,25.006,68.7
0.8380,26.4013,0.95325,24.944,68.0
0.8396,26.3950,0.96075,25.100,67.8
0.8411,26.4013,0.97375,25.294,68.0
0.8426,26.3738,0.96025,25.438,67.0
0.8443,26.3775,0.93800,25.163,67.1
0.8459,26.3712,0.94175,25.088,66.9
0.8474,26.3900,0.94175,25.056,67.6
0.8502,26.4300,0.94475,24.719,69.0
0.8517,26.3588,0.94300,24.800,66.4
0.8532,26.3900,0.94475,24.875,67.6
0.8547,26.4112,0.94975,24.988,68.4
0.8564,26.3863,0.94475,24.763,67.4
0.8579,26.3712,0.94725,24.850,66.9
0.8595,26.3837,0.94725,24.669,67.3
0.8611,26.3925,0.93300,24.800,67.7
0.8627,26.3775,0.94225,25.100,67.1
0.8642,26.3837,0.94225,24.812,67.3
0.8658,26.4013,0.94050,25.588,68.0
0.8674,26.3900,0.93850,25.244,67.6
0.8689,26.3800,0.93425,25.356,67.2
0.8718,26.3925,0.93375,25.306,67.7
0.8734,26.3650,0.94225,24.850,66.7
0.8750,26.3863,0.95275,24.994,67.4
0.8766,26.4013,0.95225,24.963,68.0
0.8794,26.3900,0.96750,25.088,67.6
0.8809,26.3925,0.94475,25.519,67.7
0.8827,26.3863,0.93250,24.719,67.4
0.8844,26.3900,0.95100,25.969,67.6
0.8871,26.3775,0.95900,25.344,67.1
0.8887,26.3950,0.95525,25.163,67.8
0.8902,26.3775,0.95275,25.119,67.1
0.8931,26.3800,0.96875,25.394,67.2
0.8946,26.3925,0.95650,24.844,67.7
0.8974,26.3800,0.94775,25.050,67.2
0.8989,26.3900,0.95275,25.100,67.6
0.9005,26.3863,0.95900,24.944,67.4
0.9020,26.3650,0.94650,24.881,66.7
0.9035,26.3987,0.95325,25.056,67.9
0.9051,26.3837,0.94300,24.850,67.3
0.9067,26.4013,0.94775,24.831,68.0
0.9084,26.3675,0.94175,24.656,66.7
0.9100,26.3987,0.93925,24.656,67.9
0.9117,26.3837,0.93675,24.925,67.3
0.9133,26.3775,0.94350,24.863,67.1
0.9149,26.4112,0.95525,24.763,68.4
0.9164,26.3738,0.95900,24.975,67.0
0.9180,26.4075,0.95950,24.763,68.2
0.9210,26.3900,0.97375,25.106,67.6
0.9226,26.3900,0.94600,24.906,67.6
0.9242,26.3738,0.96825,25.025,67.0
0.9258,26.3650,0.96250,24.906,66.7
0.9274,26.3900,0.94900,24.844,67.6
0.9290,26.3775,0.95450,25.006,67.1
0.9307,26.3900,0.94775,24.825,67.6
0.9348,26.3987,0.95525,25.456,67.9
0.9365,26.3738,0.97375,25.194,67.0
0.9394,26.3712,0.96375,24.975,66.9
0.9409,26.3712,0.95700,25.119,66.9
0.9424,26.3588,0.97850,25.519,66.4
0.9439,26.3863,0.96125,25.100,67.4
0.9466,26.3900,0.94300,24.850,67.6
0.9481,26.3900,0.93925,24.906,67.6
0.9497,26.3987,0.95150,25.019,67.9
0.9514,26.3837,0.94600,24.906,67.3
0.9529,26.3863,0.94425,24.956,67.4
0.9545,26.4013,0.94600,24.681,68.0
0.9561,26.3925,0.94650,24.906,67.7
0.9577,26.3837,0.95575,25.025,67.3
0.9592,26.3738,0.94175,24.844,67.0
0.9608,26.3900,0.94050,24.713,67.6
0.9624,26.4050,0.94650,25.569,68.1
0.9640,26.3800,0.94650,25.406,67.2
0.9655,26.3800,0.93800,25.263,67.2
0.9672,26.3900,0.93375,24.938,67.6
0.9689,26.3950,0.93850,24.812,67.8
0.9705,26.3863,0.94225,24.638,67.4
0.9720,26.3987,0.95825,24.956,67.9
0.9736,26.3775,0.93850,24.738,67.1
0.9752,26.4013,0.94725,24.844,68.0
0.9769,26.3837,0.93500,24.700,67.3
0.9785,26.4050,0.94650,25.194,68.1
0.9802,26.3837,0.94550,24.925,67.3
0.9817,26.3863,0.93625,24.481,67.4
0.9834,26.3775,0.94900,24.963,67.1
0.9849,26.3925,0.94775,24.975,67.7
0.9877,26.3950,0.94775,24.925,67.8
0.9894,26.4138,0.96325,25.081,68.4
0.9911,26.3900,0.95825,25.119,67.6
0.9927,26.3712,0.96625,25.100,66.9
0.9942,26.4075,0.95400,25.056,68.2
0.9957,26.3987,0.96500,25.406,67.9
0.9972,26.3863,0.96250,25.181,67.4
0.9989,26.3863,0.95225,25.038,67.4
1.0004,26.3925,0.94550,24.975,67.7
1.0019,26.4050,0.95525,24.944,68.1
1.0035,26.3613,0.95150,25.138,66.5
1.0051,26.3925,0.94475,25.325,67.7
1.0067,26.3987,0.94350,25.375,67.9
1.0084,26.3863,0.94725,25.375,67.4
1.0100,26.4013,0.94300,25.344,68.0
1.0116,26.3650,0.94600,25.600,66.7
1.0131,26.4112,0.93625,24.781,68.4
1.0147,26.3987,0.94350,24.988,67.9
1.0162,26.4013,0.95275,25.069,68.0
1.0178,26.4075,0.94850,24.906,68.2
1.0194,26.4138,0.94650,24.875,68.4
1.0210,26.3950,0.94050,24.656,67.8
1.0226,26.3950,0.95825,24.938,67.8
1.0241,26.3863,0.95225,25.081,67.4
1.0257,26.3837,0.95650,25.100,67.3
1.0273,26.3863,0.94350,24.738,67.4
1.0289,26.3900,0.95025,25.219,67.6
1.0304,26.3900,0.94600,24.825,67.6
1.0332,26.3712,0.95100,24.963,66.9
1.0348,26.3775,0.94550,24.800,67.1
1.0364,26.4050,0.94775,25.025,68.1
1.0380,26.3863,0.95400,24.988,67.4
1.0397,26.3712,0.94600,24.863,66.9
1.0413,26.4013,0.94350,25.988,68.0
1.0428,26.3987,0.95275,25.619,67.9
1.0447,26.3800,0.94600,25.219,67.2
1.0464,26.4075,0.94650,25.506,68.2
1.0479,26.3950,0.93975,25.344,67.8
1.0507,26.4013,0.94350,24.913,68.0
1.0522,26.3987,0.94600,24.844,67.9
1.0539,26.3837,0.95400,24.769,67.3
1.0554,26.4175,0.95525,24.738,68.6
1.0569,26.3837,0.95225,24.794,67.3
1.0584,26.4013,0.97500,24.844,68.0
1.0601,26.3738,0.93850,24.750,67.0
1.0617,26.3925,0.94850,25.375,67.7
1.0633,26.3712,0.93975,25.613,66.9
1.0649,26.3900,0.93675,24.906,67.6
1.0677,26.4112,0.95900,24.875,68.4
1.0695,26.3950,0.95950,24.881,67.8
1.0712,26.3837,0.94900,24.719,67.3
1.0728,26.3837,0.95525,24.975,67.3
1.0744,26.3800,0.95650,25.200,67.2
1.0760,26.3775,0.94725,24.956,67.1
1.0776,26.3712,0.94350,24.769,66.9
1.0805,26.3800,0.96125,24.988,67.2
1.0821,26.3863,0.96025,24.863,67.4
1.0836,26.3837,0.95400,25.275,67.3
1.0852,26.4050,0.93925,25.081,68.1
1.0867,26.3775,0.94100,25.969,67.1
1.0884,26.3925,0.94350,25.531,67.7
1.0899,26.3863,0.94100,25.475,67.4
1.0915,26.3775,0.95525,25.475,67.1
1.0932,26.4050,0.94550,25.356,68.1
1.0948,26.4075,0.96875,25.169,68.2
1.0964,26.3925,0.94725,25.069,67.7
1.0980,26.3837,0.97000,25.331,67.3
1.0996,26.3900,0.95900,24.925,67.6
1.1011,26.3863,0.94850,24.956,67.4
1.1027,26.3900,0.95450,24.881,67.6
1.1054,26.3613,0.97125,24.812,66.5
1.1069,26.3738,0.95325,24.800,67.0
1.1084,26.3863,0.95900,24.938,67.4
1.1100,26.3987,0.94425,24.944,67.9
1.1115,26.3775,0.93925,25.150,67.1
1.1131,26.3950,0.93675,24.875,67.8
1.1148,26.4075,0.94475,25.131,68.2
1.1164,26.3738,0.95400,25.219,67.0
1.1192,26.3900,0.94175,24.844,67.6
1.1208,26.3837,0.93925,24.750,67.3
1.1225,26.3950,0.95025,25.106,67.8
1.1241,26.3837,0.94850,25.812,67.3
1.1257,26.3925,0.94725,24.844,67.7
1.1274,26.3863,0.94225,25.312,67.4
1.1290,26.3950,0.95400,25.694,67.8
1.1306,26.3925,0.95150,25.275,67.7
1.1322,26.3837,0.93850,25.050,67.3
1.1337,26.4075,0.95400,25.163,68.2
1.1354,26.4013,0.96825,25.056,68.0
1.1370,26.3950,0.97125,25.231,67.8
1.1386,26.3613,0.95775,25.019,66.5
1.1403,26.3775,0.95525,24.944,67.1
1.1419,26.3863,0.95525,25.119,67.4
1.1435,26.3900,0.95100,25.006,67.6
1.1452,26.3863,0.93975,24.844,67.4
1.1468,26.3950,0.94300,24.925,67.8
1.1495,26.3613,0.93800,24.975,66.5
1.1511,26.3900,0.97125,24.994,67.6
1.1527,26.3775,0.95325,25.069,67.1
1.1555,26.3712,0.93800,25.356,66.9
1.1570,26.3837,0.94225,25.644,67.3
1.1584,26.3950,0.94350,24.825,67.8
1.1599,26.3775,0.94100,24.669,67.1
1.1614,26.3987,0.94100,24.906,67.9
1.1629,26.3837,0.94775,24.963,67.3
1.1657,26.3837,0.95225,25.019,67.3
1.1673,26.3950,0.95525,24.988,67.8
1.1689,26.3900,0.94525,25.119,67.6
1.1706,26.3900,0.94100,25.312,67.6
1.1722,26.3775,0.94775,25.163,67.1
1.1738,26.3950,0.94100,25.356,67.8
1.1754,26.3738,0.94650,25.538,67.0
1.1770,26.3925,0.93375,25.263,67.7
1.1786,26.3738,0.95100,25.663,67.0
1.1801,26.3800,0.94775,25.581,67.2
1.1818,26.3675,0.93625,25.150,66.7
1.1834,26.3800,0.95025,25.538,67.2
1.1849,26.3775,0.95275,26.069,67.1
1.1866,26.3800,0.95100,25.731,67.2
1.1895,26.3950,0.95150,25.019,67.8
1.1911,26.3900,0.95400,25.200,67.6
1.1927,26.3650,0.96125,25.281,66.7
1.1943,26.3900,0.95400,25.088,67.6
1.1959,26.3900,0.96075,25.138,67.6
1.1975,26.4138,0.96075,24.956,68.4
1.1990,26.4175,0.94850,25.725,68.6
1.2018,26.3987,0.96125,25.263,67.9
1.2038,26.3650,0.96200,26.181,66.7
1.2054,26.3800,0.94050,24.913,67.2
1.2069,26.3712,0.94050,25.050,66.9
1.2084,26.3588,0.93500,25.163,66.4
1.2099,26.3987,0.94100,25.100,67.9
1.2114,26.4138,0.93850,25.069,68.4
1.2129,26.3712,0.93800,25.363,66.9
1.2144,26.3712,0.94100,24.763,66.9
1.2159,26.3738,0.94425,25.056,67.0
1.2175,26.3863,0.94100,24.669,67.4
1.2191,26.3950,0.94100,24.738,67.8
1.2207,26.3837,0.94850,24.769,67.3
1.2222,26.3950,0.94600,24.975,67.8
1.2238,26.4013,0.94225,24.844,68.0
1.2254,26.3950,0.94175,24.719,67.8
1.2270,26.3950,0.94550,24.956,67.8
1.2286,26.3800,0.95225,25.119,67.2
1.2301,26.3675,0.95025,24.906,66.7
1.2317,26.3738,0.93750,24.444,67.0
1.2332,26.3738,0.94725,24.956,67.0
1.2348,26.3775,0.95775,25.213,67.1
1.2364,26.3900,0.94650,25.469,67.6
1.2381,26.3863,0.95225,25.438,67.4
1.2397,26.3800,0.94225,25.138,67.2
1.2412,26.3775,0.95025,25.756,67.1
1.2441,26.3900,0.94050,25.613,67.6
1.2457,26.3775,0.94300,25.244,67.1
1.2474,26.3650,0.94225,25.569,66.7
1.2489,26.3987,0.94175,25.925,67.9
1.2505,26.3950,0.94775,25.569,67.8
1.2520,26.3775,0.94650,24.850,67.1
1.2536,26.4075,0.94975,24.881,68.2
1.2564,26.3613,0.94650,24.994,66.5
1.2584,26.4050,0.94725,24.781,68.1
1.2599,26.3800,0.94050,24.738,67.2
1.2614,26.3775,0.95450,25.131,67.1
1.2629,26.3900,0.95275,24.894,67.6
1.2644,26.3775,0.95950,24.850,67.1
1.2660,26.3863,0.95450,24.994,67.4
1.2674,26.3650,0.94650,24.881,66.7
1.2689,26.4013,0.94600,24.956,68.0
1.2704,26.4200,0.94550,24.863,68.7
1.2734,26.3775,0.94525,24.825,67.1
1.2749,26.3738,0.95225,25.006,67.0
1.2766,26.3900,0.94775,25.569,67.6
1.2782,26.3675,0.94425,25.244,66.7
1.2799,26.3650,0.94425,24.975,66.7
1.2814,26.3950,0.92875,24.556,67.8
1.2829,26.3800,0.95400,25.131,67.2
1.2844,26.3863,0.94850,24.906,67.4
1.2860,26.3900,0.95575,24.812,67.6
1.2876,26.4075,0.96075,24.938,68.2
1.2891,26.3837,0.95575,25.081,67.3
1.2907,26.3837,0.96750,25.150,67.3
1.2923,26.3613,0.97550,25.100,66.5
1.2939,26.3775,0.95525,24.963,67.1
1.2955,26.3712,0.96200,25.138,66.9
1.2971,26.3837,0.96625,25.131,67.3
1.2999,26.3738,0.96325,25.263,67.0
1.3015,26.3987,0.96500,25.038,67.9
1.3031,26.3863,0.97800,25.588,67.4
1.3060,26.3925,0.95650,24.831,67.7
1.3076,26.3863,0.95025,24.650,67.4
1.3092,26.3775,0.94550,24.781,67.1
1.3120,26.3712,0.95025,25.131,66.9
1.3136,26.3775,0.95525,25.100,67.1
1.3152,26.4075,0.96700,24.975,68.2
1.3168,26.3613,0.97000,24.963,66.5
1.3184,26.3925,0.96500,24.944,67.7
1.3199,26.3800,0.93850,25.219,67.2
1.3214,26.3900,0.93675,25.231,67.6
1.3229,26.4050,0.94050,25.919,68.1
1.3246,26.3675,0.94775,25.581,66.7
1.3262,26.3987,0.93925,25.325,67.9
1.3278,26.3863,0.93925,25.438,67.4
1.3294,26.3987,0.94850,25.344,67.9
1.3309,26.3925,0.94350,25.106,67.7
1.3339,26.3900,0.93850,25.425,67.6
1.3376,26.3775,0.96875,25.100,67.1
1.3392,26.3925,0.95025,24.938,67.7
1.3409,26.3863,0.94525,25.069,67.4
1.3425,26.3987,0.94725,24.763,67.9
1.3442,26.3775,0.94175,24.863,67.1
1.3470,26.3950,0.94725,24.975,67.8
1.3486,26.4138,0.94550,24.831,68.4
1.3512,26.3800,0.96200,25.181,67.2
1.3529,26.3950,0.94300,25.119,67.8
1.3544,26.3675,0.94300,25.250,66.7
1.3573,26.3712,0.93850,24.963,66.9
1.3589,26.3837,0.93850,24.875,67.3
1.3605,26.3837,0.93625,25.475,67.3
1.3621,26.3925,0.94725,24.825,67.7
1.3639,26.4013,0.93975,25.281,68.0
1.3656,26.3712,0.94850,25.306,66.9
1.3671,26.3837,0.94850,25.163,67.3
1.3686,26.3900,0.97175,24.963,67.6
1.3702,26.3950,0.93800,25.100,67.8
1.3718,26.3613,0.96825,25.038,66.5
1.3734,26.3775,0.96125,24.963,67.1
1.3749,26.4075,0.96825,24.988,68.2
1.3764,26.3987,0.95225,25.050,67.9
1.3779,26.3950,0.96075,25.138,67.8
1.3794,26.3800,0.98775,25.194,67.2
1.3810,26.3775,0.96200,24.850,67.1
1.3825,26.3863,0.96450,24.994,67.4
1.3841,26.3987,0.96125,24.963,67.9
1.3870,26.3675,0.94900,25.675,66.7
1.3887,26.4075,0.94725,25.538,68.2
1.3904,26.4050,0.94175,25.406,68.1
1.3920,26.4075,0.94725,25.788,68.2
1.3937,26.3675,0.95225,25.331,66.7
1.3954,26.4013,0.93925,25.331,68.0
1.3969,26.3738,0.94650,25.344,67.0
1.3985,26.4013,0.94525,25.731,68.0
1.4000,26.3562,0.95450,25.394,66.3
